                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      472                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.1474249181069972E+003                  9.0282877096299544E+003                  1.8403430731633935E+002                 -1.1964771585665485E+001                  7.0000000000000007E-001                  2.9797635251138479E-005                  2.7997020236474890E-001                  3.4468833607861379E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0500000000000000E+001                  4.4696452876707732E-004                  4.1995530354712329E+000                  5.1703250411792037E-002                  1.5155141114004107E-002                  1.4070791467724322E-001                  3.1275366358125542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4514838313605022E+006                  3.1890347004983778E+003                  1.6614446152397610E+007                  1.4223253864345092E-017                  1.4223253864345092E-017                  0.0000000000000000E+000                  5.6902428108813113E-019                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                                "4a68bfb"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260307"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.2648987908862916E+000                  3.6177785370793019E+000                 -8.3918867651699163E+000                  3.0300257390743437E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9483189423335487E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.2648987907652045E+000                  3.6177785758472409E+000                 -8.3918864938504001E+000                  3.0300260491097530E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9483226586939125E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999869484E+001                  2.2648987898327011E+000                  3.6177786873627227E+000                 -8.3918857134050544E+000                  3.0300269409208744E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  5.9483333487456286E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999609571E+001                  2.2648987877345732E+000                  3.6177788932377415E+000                 -8.3918842725879532E+000                  3.0300285873366182E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  5.9483530842066862E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999176381E+001                  2.2648987842377024E+000                  3.6177793307231081E+000                 -8.3918812108731959E+000                  3.0300320859494700E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  5.9483950219832005E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999998136728E+001                  2.2648987758452748E+000                  3.6177801885422669E+000                 -8.3918752075970264E+000                  3.0300389458933901E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9484772525964780E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999996288457E+001                  2.2648987609256044E+000                  3.6177818355707649E+000                 -8.3918636816248107E+000                  3.0300521166837817E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9486351342042259E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999992591913E+001                  2.2648987310870567E+000                  3.6177851296908687E+000                 -8.3918406309359899E+000                  3.0300784570735759E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9489508927911113E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999985198823E+001                  2.2648986714131061E+000                  3.6177917181834753E+000                 -8.3917945345801161E+000                  3.0301311330898608E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9495823914499484E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999970412647E+001                  2.2648985520778013E+000                  3.6178048961780425E+000                 -8.3917023619498199E+000                  3.0302364660745718E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9508453147077217E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999940840294E+001                  2.2648983134575436E+000                  3.6178312562026544E+000                 -8.3915180969701151E+000                  3.0304470558954599E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9533708649807427E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999881695583E+001                  2.2648978364182923E+000                  3.6178839923782755E+000                 -8.3911498877755051E+000                  3.0308679312855968E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9584207805336983E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999763406167E+001                  2.2648968831436358E+000                  3.6179895291111301E+000                 -8.3904147495830212E+000                  3.0317084677919990E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9685158714878478E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999526827333E+001                  2.2648949798000646E+000                  3.6182008591137169E+000                 -8.3889495712059379E+000                  3.0333847054526770E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9886870914315338E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999053669665E+001                  2.2648911858592418E+000                  3.6186245373869896E+000                 -8.3860394261583711E+000                  3.0367180114474484E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.0289536738280327E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999998107354331E+001                  2.2648836483579364E+000                  3.6194759045991596E+000                 -8.3802985701516537E+000                  3.0433092936385382E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1091833503893033E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999996214723662E+001                  2.2648687701657839E+000                  3.6211941936190208E+000                 -8.3691237499610835E+000                  3.0562008737399871E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.2684285618350513E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999992429462319E+001                  2.2648397652797794E+000                  3.6246893008818644E+000                 -8.3479216480072349E+000                  3.0808962702754079E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.5820645635167955E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999984858939637E+001                  2.2647845034253060E+000                  3.6283027244032633E+000                 -8.3281569491931045E+000                  3.1042742102966194E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.8885549993611139E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999981073678295E+001                  2.2647580943455119E+000                  3.6307402630051659E+000                 -8.3156771796043074E+000                  3.1191919745043069E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0893877712328798E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999977288416956E+001                  2.2647324287342943E+000                  3.6332067733005085E+000                 -8.3037189036382451E+000                  3.1336176434044942E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2873195904772913E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999973503155614E+001                  2.2647074558161777E+000                  3.6356990810846450E+000                 -8.2922474324684536E+000                  3.1475826662622461E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.4823853922600113E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999969717894274E+001                  2.2646831297563521E+000                  3.6394655609648519E+000                 -8.2758718340948239E+000                  3.1677271041196127E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.7699247375132069E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999962147371591E+001                  2.2646362664473836E+000                  3.6445621787127309E+000                 -8.2554784426128709E+000                  3.1932211326486484E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.1435103725387152E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999954576848909E+001                  2.2645915387083151E+000                  3.6484190847623301E+000                 -8.2411474002693890E+000                  3.2114125404670770E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.4167365941872184E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999950791587567E+001                  2.2645698958077114E+000                  3.6509901864603793E+000                 -8.2320010008421800E+000                  3.2231324544205688E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.5958891818822952E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999947006326227E+001                  2.2645487008125187E+000                  3.6535606652750978E+000                 -8.2231598351860953E+000                  3.2345465827511752E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.7726869191387552E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999943221064886E+001                  2.2645279299225267E+000                  3.6561268700189569E+000                 -8.2146046662098495E+000                  3.2456704893863546E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.9472267013628284E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999939435803546E+001                  2.2645075613006558E+000                  3.6599837809526785E+000                 -8.2021905198145433E+000                  3.2619454196387530E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.2066902242112545E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999931791774697E+001                  2.2644675793045521E+000                  3.6651048987762280E+000                 -8.1864515551276256E+000                  3.2828107567659828E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.5464897457482197E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999924147745848E+001                  2.2644290098643940E+000                  3.6726770951532202E+000                 -8.1644907532431930E+000                  3.3123517835311960E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0041676927843626E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999908859688151E+001                  2.2643556462997534E+000                  3.6801032305501153E+000                 -8.1442481731997489E+000                  3.3400288330816545E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0520841084368702E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.4999901215659303E+001                  2.2643206219214780E+000                  3.6849847707494749E+000                 -8.1316124559909575E+000                  3.3575519894444743E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0831465445991302E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.4999893571630455E+001                  2.2642865937747780E+000                  3.6898301342620239E+000                 -8.1196155612935641E+000                  3.3744006181311508E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1134869088092086E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.4999885927601607E+001                  2.2642534850764293E+000                  3.6946661722857308E+000                 -8.1082345026077647E+000                  3.3906247832375933E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1430550262311646E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.4999878283572757E+001                  2.2642212254673089E+000                  3.7019994780485086E+000                 -8.0921741115807713E+000                  3.4140309800796977E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1861207677713106E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.4999862847672047E+001                  2.2641584267238657E+000                  3.7122944801763373E+000                 -8.0730181861666139E+000                  3.4435049232712522E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2396141263054824E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.4999847411771331E+001                  2.2640983122017944E+000                  3.7206803245849800E+000                 -8.0605549677882742E+000                  3.4643789892052421E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2757067367895379E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.4999839693820974E+001                  2.2640690962403487E+000                  3.7265599249315695E+000                 -8.0530736859730911E+000                  3.4777612318390450E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2978748209808477E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.4999831975870617E+001                  2.2640403735041819E+000                  3.7328331479981802E+000                 -8.0463885146284184E+000                  3.4907467914336849E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3180096431549884E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.4999824257920260E+001                  2.2640120839465685E+000                  3.7395953824674089E+000                 -8.0405741702051650E+000                  3.5033585561575440E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3357754763400295E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
