                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      525                  1.5000000000000000E+001                  2.0000000000000000E-002                  2.3003877107964390E+003                  2.0997552104173434E+002                  4.4847129414560277E+003                  4.3957997753220679E+003                  1.0982540473059652E+002                 -1.0705794381757064E+001                  7.0000000000000007E-001                  2.9797635251138479E-005                  2.7997020236474890E-001                  3.4468833607861379E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0500000000000000E+001                  4.4696452876707732E-004                  4.1995530354712329E+000                  5.1703250411792037E-002                  1.5155141114004107E-002                  1.4070791467724322E-001                  3.1275366358125542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9741690194937456E+006                  1.0975459497903734E+004                  3.4123483249190971E+007                  1.0208690402276420E-013                  1.0208690402276419E-013                  0.0000000000000000E+000                  4.0841519917335190E-015                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.2594715222229706E+010                                "4a68bfb"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260307"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.0407028124102995E+000                  3.6517346705956713E+000                 -8.1971414170329133E+000                  3.2587139100762705E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3143600325362789E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.0407028120464350E+000                  3.6517347712323018E+000                 -8.1971407126591114E+000                  3.2587147149420166E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3143751404908535E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999927242E+001                  2.0407028106453566E+000                  3.6517349809417685E+000                 -8.1971392448715665E+000                  3.2587163921375293E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3144066228131450E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999833383E+001                  2.0407028083686103E+000                  3.6517352405825223E+000                 -8.1971374276202003E+000                  3.2587184686563755E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3144456008722036E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999739527E+001                  2.0407028060918750E+000                  3.6517356100718774E+000                 -8.1971348415493761E+000                  3.2587214236853730E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3145010695510333E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999566251E+001                  2.0407028018886955E+000                  3.6517360894110040E+000                 -8.1971314866781153E+000                  3.2587252572066894E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3145730287362351E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999392978E+001                  2.0407027976855470E+000                  3.6517368383805389E+000                 -8.1971262447614883E+000                  3.2587312470162391E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.3146854645806788E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999024766E+001                  2.0407027887539675E+000                  3.6517378569863030E+000                 -8.1971191158941075E+000                  3.2587393930253241E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.3148383765207186E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999998656556E+001                  2.0407027798225315E+000                  3.6517393649316268E+000                 -8.1971085626638747E+000                  3.2587514520337506E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3150647445645673E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
